Boilers_Boiler1_Simulation_ProgramDiagnostic,15302,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_CreateSessionId,15303,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_CreateClientName,15304,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_InvocationCreationTime,15305,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastTransitionTime,15306,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodCall,15307,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodSessionId,15308,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodInputArguments,15309,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodOutputArguments,15310,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodInputValues,15311,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodOutputValues,15312,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodCallTime,15313,Variable
Boilers_Boiler1_Simulation_ProgramDiagnostic_LastMethodReturnStatus,15314,Variable
Boilers_Boiler1_Simulation_FinalResultData,15315,Object
Boilers_Boiler1_Simulation_UpdateRate,15316,Variable
Boilers_Boiler1_Simulation_Start,15317,Method
Boilers_Boiler1_Simulation_Suspend,15318,Method
Boilers_Boiler1_Simulation_Resume,15319,Method
Boilers_Boiler1_Simulation_Halt,15320,Method
Boilers_Boiler1_Simulation_Reset,15321,Method
